2	0.4375
4	0.4375
6	0.445312
8	0.4375
10	0.445312
12	0.445312
14	0.453125
16	0.421875
18	0.429688
20	0.445312
22	0.453125
24	0.445312
26	0.4375
28	0.429688
30	0.445312
32	0.429688
34	0.445312
36	0.40625
38	0.429688
40	0.4375
