2	10263
4	2566.06
6	1140.73
8	641.836
10	410.953
12	285.5
14	209.898
16	160.789
18	127.125
20	103.078
22	85.25
24	71.7109
26	61.1797
28	52.8125
30	46.0781
32	40.5234
34	35.9453
36	32.1094
38	28.8594
40	26.0859
